,label_tec,label_subtec,tec_name,sentence
2713,T1036,T1036.005,Match Legitimate Name or Location,"Mustang Panda, has used names like `adobeupdate.dat` and `PotPlayerDB.dat` to disguise PlugX,, and a file named `OneDrive.exe` to load a Cobalt Strike, payload."
2714,T1036,T1036.005,Match Legitimate Name or Location,"FIN13, has masqueraded WAR files to look like legitimate packages such as, wsexample.war, wsexamples.com, examples.war, and exampl3s.war."
2715,T1036,T1036.005,Match Legitimate Name or Location,"Sandworm Team, has avoided detection by naming a malicious binary explorer.exe."
2716,T1036,T1036.005,Match Legitimate Name or Location,"Rocke, has used shell scripts which download mining executables and saves them with the filename ""java""."
2717,T1036,T1036.005,Match Legitimate Name or Location,"TEMP.Veles, has renamed files to look like legitimate files, such as Windows update files or Schneider Electric application files."
2718,T1036,T1036.005,Match Legitimate Name or Location,"UNC2452, renamed a version of AdFind, to sqlceip.exe or csrss.exe in an attempt to appear as the SQL Server Telemetry Client or Client Service Runtime Process, respectively."
2719,T1172,T1172,Domain Fronting,Domain fronting takes advantage of routing schemes in Content Delivery Networks  and other services which host multiple domains to obfuscate the intended destination of HTTPS traffic or traffic tunneled through HTTPS.
2720,T1172,T1172,Domain Fronting,The technique involves using different domain names in the SNI field of the TLS header and the Host field of the HTTP header.
2721,T1172,T1172,Domain Fronting,"If both domains are served from the same CDN, then the CDN may route to the address specified in the HTTP header after unwrapping the TLS header."
2722,T1172,T1172,Domain Fronting,"A variation of the the technique, ""domainless"" fronting, utilizes a SNI field that is left blank; this may allow the fronting to work even when the CDN attempts to validate that the SNI and HTTP Host fields match ."
2723,T1172,T1172,Domain Fronting,"For example, if domain-x and domain-y are customers of the same CDN, it is possible to place domain-x in the TLS header and domain-y in the HTTP header."
2724,T1172,T1172,Domain Fronting,"Traffic will appear to be going to domain-x, however the CDN may route it to domain-y."
2725,T1587,T1587.003,Digital Certificates,Adversaries may create self-signed SSL/TLS certificates that can be used during targeting.
2726,T1587,T1587.003,Digital Certificates,"In the case of self-signing, digital certificates will lack the element of trust associated with the signature of a third-party certificate authority ."
2727,T1587,T1587.003,Digital Certificates,"Adversaries may create self-signed SSL/TLS certificates that can be used to further their operations, such as encrypting C2 traffic  with Web Protocols, or even enabling Adversary-in-the-Middle, if added to the root of trust  Install Root Certificate,."
2728,T1587,T1587.003,Digital Certificates,"After creating a digital certificate, an adversary may then install that certificate  on infrastructure under their control."
2729,T1587,T1587.003,Digital Certificates,"APT29, has created self-signed digital certificates to enable mutual TLS authentication for malware."
2730,T1587,T1587.003,Digital Certificates,"PROMETHIUM, has created self-signed digital certificates for use in HTTPS C2 traffic."
2731,T1565,T1565.001,Stored Data Manipulation,"Adversaries may insert, delete, or manipulate data at rest in order to influence external outcomes or hide activity, thus threatening the integrity of the data."
2732,T1565,T1565.001,Stored Data Manipulation,"SUNSPOT, created a copy of the SolarWinds Orion software source file with a .bk extension to backup the original content, wrote SUNBURST, using the same filename but with a .tmp extension, and then moved SUNBURST, using MoveFileEx to the original filename with a .cs extension so it could be compiled within Orion software."
2733,T1565,T1565.001,Stored Data Manipulation,"APT38, has used DYEPACK to create, delete, and alter records in databases used for SWIFT transactions."
2734,T1110,T1110.002,Password Cracking,"Adversaries may use password cracking to attempt to recover usable credentials, such as plaintext passwords, when credential material such as password hashes are obtained."
2735,T1110,T1110.002,Password Cracking,"OS Credential Dumping, can be used to obtain password hashes, this may only get an adversary so far when Pass the Hash, is not an option."
2736,T1110,T1110.002,Password Cracking,"Further,  adversaries may leverage Data from Configuration Repository, in order to obtain hashed credentials for network devices."
2737,T1110,T1110.002,Password Cracking,"Techniques to systematically guess the passwords used to compute hashes are available, or the adversary may use a pre-computed rainbow table to crack hashes."
2738,T1110,T1110.002,Password Cracking,Cracking hashes is usually done on adversary-controlled systems outside of the target network.
2739,T1110,T1110.002,Password Cracking,"The resulting plaintext password resulting from a successfully cracked hash may be used to log into systems, resources, and services in which the account has access."
2740,T1110,T1110.002,Password Cracking,"Net Crawler, uses a list of known credentials gathered through credential dumping to guess passwords to accounts as it spreads throughout a network."
2741,T1110,T1110.002,Password Cracking,"APT3, has been known to brute force password hashes to be able to leverage plain text credentials."
2742,T1110,T1110.002,Password Cracking,"Dragonfly, has dropped and executed tools used for password cracking, including Hydra and CrackMapExec,."
2743,T1110,T1110.002,Password Cracking,"APT41, performed password brute-force attacks on the local admin account."
2744,T1110,T1110.002,Password Cracking,"FIN6, has extracted password hashes from ntds.dit to crack offline."
2745,T1110,T1110.002,Password Cracking,"Dragonfly 2.0, dropped and executed tools used for password cracking, including Hydra and CrackMapExec,."
2746,T1178,T1178,SID-History Injection,The Windows security identifier  is a unique value that identifies a user or group account.
2747,T1178,T1178,SID-History Injection,SIDs are used by Windows security in both security descriptors and access tokens.
2748,T1178,T1178,SID-History Injection,"An account can hold additional SIDs in the SID-History Active Directory attribute , allowing inter-operable account migration between domains ."
2749,T1178,T1178,SID-History Injection,Adversaries may use this mechanism for privilege escalation.
2750,T1178,T1178,SID-History Injection,"With Domain Administrator  rights, harvested or well-known SID values  may be inserted into SID-History to enable impersonation of arbitrary users/groups such as Enterprise Administrators."
2751,T1178,T1178,SID-History Injection,"This manipulation may result in elevated access to local resources and/or access to otherwise inaccessible domains via lateral movement techniques such as Remote Services,, Windows Admin Shares,, or Windows Remote Management,."
2752,T1114,T1114.001,Local Email Collection,Adversaries may target user email on local systems to collect sensitive information.
2753,T1114,T1114.001,Local Email Collection,"Files containing email data can be acquired from a user’s local system, such as Outlook storage or cache files."
2754,T1114,T1114.001,Local Email Collection,Outlook stores data locally in offline data files with an extension of .ost.
2755,T1114,T1114.001,Local Email Collection,"Outlook 2010 and later supports .ost file sizes up to 50GB, while earlier versions of Outlook support up to 20GB."
2756,T1114,T1114.001,Local Email Collection,"IMAP accounts in Outlook 2013  and POP accounts use Outlook Data Files  as opposed to .ost, whereas IMAP accounts in Outlook 2016  use .ost files."
2757,T1114,T1114.001,Local Email Collection,Both types of Outlook data files are typically stored in `C:\Users\<username>\Documents\Outlook Files` or `C:\Users\<username>\AppData\Local\Microsoft\Outlook`.
2758,T1114,T1114.001,Local Email Collection,"Smoke Loader, searches through Outlook files and directories ."
2759,T1114,T1114.001,Local Email Collection,"QakBot, can target and steal locally stored emails to support thread hijacking phishing campaigns."
2760,T1114,T1114.001,Local Email Collection,"Carbanak, searches recursively for Outlook personal storage tables  files within user directories and sends them back to the C2 server."
2761,T1114,T1114.001,Local Email Collection,"Crimson, contains a command to collect and exfiltrate emails from Outlook."
2762,T1114,T1114.001,Local Email Collection,"KGH_SPY, can harvest data from mail clients."
2763,T1114,T1114.001,Local Email Collection,"CosmicDuke, searches for Microsoft Outlook data files with extensions .pst and .ost for collection and exfiltration."
2764,T1114,T1114.001,Local Email Collection,"Emotet, has been observed leveraging a module that scrapes email data from Outlook."
2765,T1114,T1114.001,Local Email Collection,"APT1, uses two utilities, GETMAIL and MAPIGET, to steal email."
2766,T1114,T1114.001,Local Email Collection,GETMAIL extracts emails from archived Outlook .pst files.
2767,T1114,T1114.001,Local Email Collection,"Chimera, has harvested data from victim's e-mail including through execution of wmic /node:<ip> process call create ""cmd /c copy c:\Users\<username>\<path>\backup.pst c:\windows\temp\backup.pst"" copy ""i:\<path>\<username>\My Documents\<filename>.pst""
copy."
2768,T1114,T1114.001,Local Email Collection,"Magic Hound, has collected .PST archives."
2769,T1555,T1555.001,Keychain,Adversaries may acquire credentials from Keychain.
2770,T1555,T1555.001,Keychain,"Keychain  is the macOS credential management system that stores account names, passwords, private keys, certificates, sensitive application data, payment data, and secure notes."
2771,T1555,T1555.001,Keychain,"There are three types of Keychains: Login Keychain, System Keychain, and Local Items  Keychain."
2772,T1555,T1555.001,Keychain,"The default Keychain is the Login Keychain, which stores user passwords and information."
2773,T1555,T1555.001,Keychain,"The System Keychain stores items accessed by the operating system, such as items shared among users on a host."
2774,T1555,T1555.001,Keychain,The Local Items  Keychain is used for items synced with Apple’s iCloud service.
2775,T1555,T1555.001,Keychain,Keychains can be viewed and edited through the Keychain Access application or using the command-line utility security.
2776,T1555,T1555.001,Keychain,"Keychain files are located in ~/Library/Keychains/, /Library/Keychains/, and /Network/Library/Keychains/."
2777,T1555,T1555.001,Keychain,Adversaries may gather user credentials from Keychain storage/memory.
2778,T1555,T1555.001,Keychain,"For example, the command security dump-keychain –d will dump all Login Keychain credentials from ~/Library/Keychains/login.keychain-db."
2779,T1555,T1555.001,Keychain,Adversaries may also directly read Login Keychain credentials from the ~/Library/Keychains/login.keychain file.
2780,T1555,T1555.001,Keychain,"Both methods require a password, where the default password for the Login Keychain is the current user’s password to login to the macOS host."
2781,T1555,T1555.001,Keychain,"Green Lambert, can use Keychain Services API functions to find and collect passwords, such as `SecKeychainFindInternetPassword` and `SecKeychainItemCopyAttributesAndData`."
2782,T1555,T1555.001,Keychain,"Proton, gathers credentials in files for keychains."
2783,T1555,T1555.001,Keychain,"MacMa, can dump credentials from the macOS keychain."
2784,T1555,T1555.001,Keychain,"Calisto, collects Keychain storage data and copies those passwords/tokens to a file."
